principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
5.279959,28.770575,6.3080535,1.0055321,-4.0392194,2.4769392,-3.260302,0.66733694,-0.09361819,0.882212,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.19,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.7133,25.73333333,-99.0,87.6063574,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.101722354,39.529412,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
68.08901,-51.72332,13.101887,-0.8324611,-3.4429777,2.4626982,-1.7704469,0.12492861,0.11077052,0.8908432,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.885333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.306666667,-99.0,79.3309438,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.010255728,44.461248,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.156363,24.66786,6.0126486,0.91492844,-3.4537199,1.9933593,-3.596147,1.5586332,-0.120217614,1.8230172,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.37,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.77,30.2,-99.0,86.5118356,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.121721257,40.305052,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
111.65562,-78.00079,32.4877,-4.8497224,-4.133151,4.2907014,2.5917695,1.680162,0.06365998,3.1326392,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.535,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.466666667,-99.0,78.4841076,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.005356522,36.521739,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.088049,17.854053,9.65875,-0.053963065,-1.4740866,0.80899584,-3.089623,1.6352705,-0.11582053,-0.777896,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.4967,20.73333333,-99.0,87.25932,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080721777,38.933333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
81.272644,-54.681767,18.88623,-2.3895354,-2.2933738,2.208362,0.7181391,0.777194,-0.006061545,2.072373,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.02,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.7,-99.0,79.0697674,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.012132468,44.935065,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.009914,9.717294,7.041771,0.20917314,0.050767194,-0.31407574,-1.6666405,0.035027537,-0.077282175,-1.8441548,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.32,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.79,15.13333333,-99.0,87.2112676,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071170744,47.029126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
65.0072,-66.338135,12.258442,0.22368647,-7.417007,4.7081046,-6.3370676,0.7358236,0.38137975,0.20369144,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.870333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.403333333,2.066666667,-99.0,80.8108945,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.009157166,44.308866,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.3822026,22.439827,6.948607,0.65722615,-2.9333389,1.7515182,-2.790426,0.92724764,-0.12841871,0.051022325,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.98333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.69,20.63333333,-99.0,87.8959718,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.084895928,41.145038,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
51.765762,-72.36371,19.686253,-1.6195276,-5.8034425,4.110856,-3.0686982,1.133818,0.31397033,1.4320139,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.441333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.266666667,1.233333333,-99.0,78.1582054,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.003807858,30.874525,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-8.9335785,21.744638,7.356918,0.5885887,-2.8857982,1.6803603,-3.2134032,1.2593614,-0.109513156,0.430067,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,17.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.4167,25.06666667,-99.0,87.2217502,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.105314642,42.01382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
29.729977,-39.34568,6.0086184,0.84660125,-4.1166596,2.308427,-3.4105191,-0.8821452,0.2178384,-1.9222888,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.867,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.386666667,4.38,-99.0,80.9978308,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.018213861,41.584158,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-23.620071,11.950986,8.176543,0.23735166,-1.2772863,0.51245004,-3.5929942,1.3668337,-0.05306254,-1.1461589,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.26666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0333,17.46666667,-99.0,87.5356803,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.074363682,42.574627,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
45.88322,-50.4298,16.44699,-1.5361699,-3.3435414,2.579652,0.89871687,-1.1620859,0.21688274,-1.3278717,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.127666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.336666667,2.783333333,-99.0,80.2038881,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.012645786,45.433962,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.193738,24.684122,8.012133,0.3364447,-0.98919606,0.48325875,-2.799118,0.4563377,-0.056122627,-0.12874563,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,15.92666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0767,22.73333333,-99.0,87.5091575,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.098518135,43.336423,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
84.61598,-83.73777,27.103056,-2.6763759,-8.537476,6.4467716,-2.1179342,0.8468229,0.43918723,1.8866085,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.524,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.093333333,1.433333333,-99.0,78.5214785,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.005836198,40.717658,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-7.1510158,19.619974,8.207457,0.47748363,-2.862416,1.6747922,-3.733272,1.2678891,-0.06441007,-0.59134984,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.92333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.5567,24.66666667,-99.0,88.4681315,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.100342138,40.679245,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
75.87813,-69.560905,20.490301,-1.4665565,-6.9835777,5.029551,-2.8009012,-0.1546196,0.39796215,0.8740407,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.105333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.146666667,2.85,-99.0,79.5013186,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.011312054,39.691418,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.3234942,23.383877,7.7733736,0.60711086,-3.0244348,1.7939245,-3.85699,1.2536718,-0.09205594,-0.33849093,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,16.94,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.3667,21.8,-99.0,88.5983264,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.094042488,43.138756,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
91.94386,-73.667336,26.30797,-2.3762887,-8.715931,6.613087,-1.1916949,-0.4252012,0.44558516,0.48576745,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.277666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.216666667,3.233333333,-99.0,79.804289,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01362774,42.147651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.169582,12.712131,7.6827416,0.19106317,0.07002317,-0.29855645,-2.2207413,0.074077256,-0.07017164,-2.1873336,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.69333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.33,15.46666667,-99.0,87.3638344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.068132416,44.051131,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
72.343025,-58.82831,17.819668,-0.7542033,-7.726455,5.402742,-2.763513,-1.0691015,0.40368634,-1.2166215,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.602333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.333333333,4.776666667,-99.0,77.0352564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.015931399,33.352546,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.798058,8.999594,5.017985,0.5483124,0.35853624,-0.626946,-1.6905595,-0.2177648,-0.07380467,-1.782123,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.833333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.7033,15.26666667,-99.0,86.5610329,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.062296197,40.805369,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
55.872902,-66.79035,16.585001,-1.0726213,-5.578737,3.8254905,-3.2784898,0.5883472,0.32591262,0.89575046,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.825,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.173333333,2.1,-99.0,79.7101449,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.009541132,45.433962,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.8715925,26.765474,8.627759,0.42176768,-2.7341902,1.7238207,-3.2388594,1.030221,-0.12987013,-0.7987114,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.47333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.9833,27.73333333,-99.0,87.5337129,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.103830258,37.438795,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
63.52432,-74.455376,14.507342,-0.2261396,-7.5487337,4.8701487,-6.5571203,1.4816555,0.3960425,1.6957741,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.698666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.186666667,1.733333333,-99.0,80.1223242,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.007799161,44.99516,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.7531104,21.412956,8.643963,0.4172708,-2.678831,1.5536373,-4.0310235,1.3582761,-0.07120209,-0.6776817,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.66666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.47,26.63333333,-99.0,87.513674,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.109559256,41.136141,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
44.255573,-49.317898,9.55887,0.3187737,-4.361272,2.5831041,-4.457045,-0.24580745,0.26975104,-0.6934929,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.384333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.253333333,3.466666667,-99.0,79.9730406,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014235258,41.063245,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-23.093939,14.148311,6.5859957,0.5349174,-2.1007967,1.0867019,-2.8485029,1.3406049,-0.1101461,0.45365843,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.61,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.92,18.5,-99.0,88.7606318,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.078179163,42.259007,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
43.42784,-46.161312,9.114138,0.3493558,-4.144893,2.47097,-3.8902147,-0.49203327,0.22397663,-1.1017555,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.427666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.71,3.933333333,-99.0,78.4001464,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014888591,37.852349,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-9.559071,23.636148,7.4325128,0.44794255,-2.0428069,1.1860039,-2.6613274,1.3603001,-0.19459786,0.4689323,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.03666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.8133,19.36666667,-99.0,86.1402672,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.077613522,40.075829,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
72.506485,-72.21818,18.247482,-1.3945193,-7.1887317,5.1429963,-2.315723,0.71527904,0.2941559,0.7664212,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.675666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.15,1.8,-99.0,78.9637709,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.007957895,44.210526,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.7451024,25.095963,7.073375,0.79249096,-3.8631625,2.3280704,-4.0391574,1.9560049,-0.17518505,1.0464278,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.88333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.9667,28.8,-99.0,87.8804881,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.12115292,42.066986,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
95.95405,-84.60203,27.921421,-2.7642672,-9.9755535,7.5969634,-1.059632,0.55062217,0.40598065,1.1272572,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.612333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.073333333,1.466666667,-99.0,80.6763285,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.005617983,38.304432,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
10.757653,29.874353,7.433391,0.76534027,-3.4650316,2.189824,-3.1192052,0.6703945,-0.12985076,0.07699214,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.95333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.91,31.06666667,-99.0,87.6030859,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.126944303,40.8619,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
76.06021,-64.08196,17.210691,-0.9546457,-7.2433014,5.1401453,-2.0782907,-0.5293145,0.3304265,-0.15349106,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.912333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.273333333,2.413333333,-99.0,79.0811904,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.010302374,42.689394,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
