0,1,2,3,4,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-0.99517024,0.002352661,0.33861148,0.15753555,0.0038244948,2018-BeauchampRioux-MSc-UdeM,14522478,MSB_Tourbiere,-99,Acer,rubrum,tree,broadleaf,45.5617436,3.22335408340522e-07,0.05,4.693203545438e-05,7.28,0.0031614656850038,49.04,6.44670816681044e-08,0.01,0.0853357990970042,5.15736653344836e-07,0.08,3.20401395890479e-05,4.97,400.235390195278,0.0644670816681044,1.24421467619442e-05,1.93,7.73604980017253e-07,0.12,3.54568949174574e-06,0.55,0.0001597043014163,2.4773,7.99391812684495e-06,1.24,1.93401245004313e-07,0.03,7.73604980017253e-06,1.2,0.0006147866707689,0.0006429271790779,9.53644332675109,9.97295305514113,3.77261361921747e-05,5.852,1.23325527231084e-05,1.913,0.0006147866707689,9.53644332675109,0.0004605902514225,7.14458045105634,0.0047103108397281,73.065364800879
1.1867572,-0.0021767244,0.31378138,-2.648559,-0.0018388256,2018-BeauchampRioux-MSc-UdeM,14596244,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6239362,4.37375470444986e-07,0.05,7.89900099623645e-05,9.03,0.0041821842483949,47.81,8.74750940889972e-08,0.01,0.093082117130158,1.04970112906797e-06,0.12,5.51093092760682e-05,6.3,463.322509358229,0.0874750940889972,1.47832909010405e-05,1.69,1.04970112906797e-06,0.12,6.91053243303078e-06,0.79,0.0002047529527341,2.3407,1.50457161833075e-05,1.72,3.49900376355989e-07,0.04,9.54353276510959e-06,1.091,0.0005428802517014,0.000652133097421,6.20611223520503,7.45507168883458,4.63355573389418e-05,5.297,1.53256364843923e-05,1.752,0.0005428802517014,6.20611223520503,0.0005005096718687,5.72173916565894,0.0070283681527477,80.3470773703552
2.118185,-0.0052026054,-0.059547186,-0.93071556,-0.0006149914,2018-BeauchampRioux-MSc-UdeM,14597474,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.624048,1.99008729606169e-07,0.03,5.36660207504636e-05,8.09,0.0032551194539249,49.07,6.63362432020564e-08,0.01,0.0741018437824073,7.96034918424677e-07,0.12,2.77285496584596e-05,4.18,433.330682992765,0.0663362432020564,1.63850520709079e-05,2.47,2.65344972808226e-07,0.04,3.84750210571927e-06,0.58,0.0001774428169411,2.6749,9.68509150750024e-06,1.46,1.32672486404113e-07,0.02,8.3450993948187e-06,1.258,0.0004649993434984,0.0004485835092406,7.00973285571987,6.76226882300631,4.12412423987185e-05,6.217,1.4547538134211e-05,2.193,0.0004649993434984,7.00973285571987,0.0004757309582521,7.1715088960206,0.0052294824230136,78.8329602429386
-1.1093464,0.006107135,-1.692451,-1.3230457,-0.012950929,2018-BeauchampRioux-MSc-UdeM,14597503,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6241249,2.3373462321136e-07,0.04,4.25981350802704e-05,7.29,0.0028679238268033,49.08,5.84336558028401e-08,0.01,0.072413117890985,8.76504837042601e-07,0.15,2.91583942456172e-05,4.99,400.41782729805,0.0584336558028401,1.18035984721737e-05,2.02,2.3373462321136e-07,0.04,2.74638182273348e-06,0.47,0.0001739102464004,2.9762,8.58974740301749e-06,1.47,1.7530096740852e-07,0.03,1.07576360333029e-05,1.841,0.0004852630774653,0.0004413612417843,8.30451339725646,7.55320261449251,5.55411898405995e-05,9.505,2.09484656053182e-05,3.585,0.0004852630774653,8.30451339725646,0.0004359712117686,7.46096073878534,0.004467352975843,76.4517111665283
1.028876,-0.0014628671,0.2205447,-1.7235537,-0.0016575959,2018-BeauchampRioux-MSc-UdeM,14600290,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6241975,2.12969861565084e-07,0.03,5.75728525764277e-05,8.11,0.0034678592458181,48.85,7.0989953855028e-08,0.01,0.0784104018457989,1.06484930782542e-06,0.15,3.78376454047299e-05,5.33,433.98409520836,0.070989953855028,1.63276893866564e-05,2.3,4.25939723130168e-07,0.06,0.0,0.0,0.0001966421721784,2.77,1.12874026629495e-05,1.59,2.83959815420112e-07,0.04,9.43456486733322e-06,1.329,0.0004918594076137,0.0005307346428603,6.92857764942564,7.47619365895308,4.66049047058259e-05,6.565,1.55397008988656e-05,2.189,0.0004918594076137,6.92857764942564,0.0004232268114621,5.96178456921436,0.0056367833009383,79.4025491613855
0.42321408,0.0015658437,-0.7140987,-1.3129292,-0.008560013,2018-BeauchampRioux-MSc-UdeM,14600316,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6242906,2.03626589945487e-07,0.03,4.33724636583888e-05,6.39,0.0033238647032101,48.97,6.78755299818291e-08,0.01,0.0736212060030957,8.82381889763778e-07,0.13,2.68108343428225e-05,3.95,432.349158718251,0.0678755299818291,1.85978952150212e-05,2.74,2.03626589945487e-07,0.03,4.75128709872804e-07,0.07,0.0001545593693216,2.2771,9.70620078740156e-06,1.43,2.71502119927316e-07,0.04,7.48667095699575e-06,1.103,0.0003786839532655,0.0005327394293544,5.57909387030766,7.84877008690811,3.99515369473046e-05,5.886,1.33986296184131e-05,1.974,0.0003786839532655,5.57909387030766,0.000451928742922,6.65819836755693,0.0054100543777939,79.7055194890161
-0.11367655,0.0013267241,-1.409194,-0.42779827,-0.0056700855,2018-BeauchampRioux-MSc-UdeM,14602533,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6242666,1.89159990182501e-07,0.03,4.74161042057469e-05,7.52,0.0030801551734717,48.85,6.30533300608336e-08,0.01,0.0687159236338775,8.19693290790837e-07,0.13,2.62932386353676e-05,4.17,447.077286429038,0.0630533300608336,1.67721857961817e-05,2.66,3.15266650304168e-07,0.05,7.56639960730003e-07,0.12,0.0001331560224224,2.1118,8.00777291772587e-06,1.27,1.89159990182501e-07,0.03,7.47181961220878e-06,1.185,0.0003647806582983,0.0004506642065186,5.78527189517792,7.14734980823194,3.93704992899845e-05,6.244,1.42437472607423e-05,2.259,0.0003647806582983,5.78527189517792,0.0003609681145953,5.72480651294861,0.00511777812555,81.1658657934869
-0.68318975,0.005468561,-1.9705286,-0.5300293,-0.015199838,2018-BeauchampRioux-MSc-UdeM,14606029,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6235911,1.91899212051739e-07,0.04,3.64128754868175e-05,7.59,0.0023392513949107,48.76,4.79748030129348e-08,0.01,0.0831811557779858,6.71647242181087e-07,0.14,4.40408691658741e-05,9.18,344.651114459396,0.0479748030129348,1.14180031170785e-05,2.38,3.35823621090543e-07,0.07,3.4541858169313e-06,0.72,0.0001193852972976,2.4885,8.25166611822478e-06,1.72,1.91899212051739e-07,0.04,6.43821856433585e-06,1.342,0.000309320063587,0.0004235046043893,6.44755255177693,8.82764655177777,3.3985350454363e-05,7.084,1.19601183911246e-05,2.493,0.000309320063587,6.44755255177693,0.0003311761084946,6.90312596813317,0.00372108084962,77.5632335294163
0.6201073,-0.0015858785,-1.2426534,-0.656703,-0.003432462,2018-BeauchampRioux-MSc-UdeM,14606102,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6237785,2.61263808941717e-07,0.04,5.75433539194131e-05,8.81,0.0031678236834183,48.5,6.53159522354292e-08,0.01,0.0720664836117167,1.04505523576687e-06,0.16,3.74260406309009e-05,5.73,441.948027899512,0.0653159522354292,1.67861997245053e-05,2.57,6.53159522354292e-07,0.1,1.63289880588573e-06,0.25,0.0001584434369327,2.4258,1.08424480710812e-05,1.66,1.95947856706287e-07,0.03,5.94375165342405e-06,0.91,0.000501559675733,0.0004882132866741,7.67897670580036,7.47464087967991,2.8836992911942e-05,4.415,9.84964559710272e-06,1.508,0.000501559675733,7.67897670580036,0.0004920278556968,7.53304267728286,0.005026157700959,76.9514571699481
0.536296,0.0013725806,-0.55001116,-1.1112041,-0.007869415,2018-BeauchampRioux-MSc-UdeM,14608504,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6238321,1.71213891035054e-07,0.02,4.73406408711924e-05,5.53,0.0042632258867728,49.8,8.5606945517527e-08,0.01,0.0744094589102042,1.02728334621032e-06,0.12,3.05616795497571e-05,3.57,520.690423162584,0.085606945517527,1.35258973917693e-05,1.58,4.28034727587635e-07,0.05,2.91063614759592e-06,0.34,0.0001773861518068,2.0721,9.84479873451561e-06,1.15,1.71213891035054e-07,0.02,1.01273016547234e-05,1.183,0.000603818447777,0.0006062360289712,7.05338152327219,7.08162200282088,5.1441213561482e-05,6.009,1.79175336968184e-05,2.093,0.000603818447777,7.05338152327219,0.0006435559482311,7.5175669957688,0.0066774917738224,78.0017524682652
2.5493588,-0.0055912933,-0.7266071,-2.5937986,-0.009021029,2018-BeauchampRioux-MSc-UdeM,14608968,IlesBouch_Bois,-99,Acer,saccharinum,tree,broadleaf,45.6238605,1.69109969762993e-07,0.02,7.51693815596502e-05,8.89,0.0040205895311151,47.55,8.45549848814963e-08,0.01,0.0904696090916224,1.01465981857796e-06,0.12,4.22774924407482e-05,5.0,472.85552761699,0.0845549848814963,2.14769661599001e-05,2.54,6.7643987905197e-07,0.08,8.45549848814963e-07,0.1,0.0001780558871634,2.1058,1.29369126868689e-05,1.53,2.53664954644489e-07,0.03,9.10657187173715e-06,1.077,0.0004797520445619,0.0006275399066246,5.67384696755992,7.42167842031027,3.94195339517536e-05,4.662,1.28692686989637e-05,1.522,0.0004797520445619,5.67384696755992,0.0004377819434802,5.17748236953457,0.0068845613822044,81.4211177715092
0.7237538,-0.0028814282,0.32458484,0.11844921,0.0048682075,2018-BeauchampRioux-MSc-UdeM,14683426,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.56177,3.12155083060201e-07,0.05,3.65845757346556e-05,5.86,0.0031752415048883,50.86,6.24310166120402e-08,0.01,0.0862649522368826,4.37017116284282e-07,0.07,4.59492282264616e-05,7.36,386.493704692865,0.0624310166120402,1.62944953357425e-05,2.61,3.12155083060201e-07,0.05,6.86741182732442e-06,1.1,0.0001894219475025,3.0341,8.55304927584951e-06,1.37,6.86741182732443e-07,0.11,1.56452127629773e-05,2.506,0.0006196485560392,0.0005865850185216,9.92533182488252,9.39573068570703,8.17222007451607e-05,13.09,2.92052295711124e-05,4.678,0.0006196485560392,9.92533182488252,0.0011628882966011,18.626771750772,0.0038512193335071,61.6875960460395
-0.37744582,-0.0015880958,1.3307662,-0.29967976,0.008551814,2018-BeauchampRioux-MSc-UdeM,14684872,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5620398,4.86669245908259e-07,0.06,5.88869787548993e-05,7.26,0.0040539548184157,49.98,8.11115409847098e-08,0.01,0.0929031606923585,4.05557704923549e-07,0.05,3.0741274033205e-05,3.79,429.59597309457,0.0811115409847098,2.45767969183671e-05,3.03,8.11115409847098e-07,0.1,6.73225790173091e-06,0.83,0.0001973524903698,2.4331,9.57116183619575e-06,1.18,2.10890006560245e-06,0.26,1.08283907214588e-05,1.335,0.0007126690117354,0.0009392759271145,8.78628371602217,11.5800527978082,4.92103719154234e-05,6.067,1.649808743629e-05,2.034,0.0007126690117354,8.78628371602217,0.0006953567794563,8.5728463670475,0.0057380061739624,70.7421669506212
0.65490973,-0.0040268986,0.84470963,-0.011613846,0.007753237,2018-BeauchampRioux-MSc-UdeM,14684979,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5619351,3.63465931664679e-07,0.05,5.48833556813665e-05,7.55,0.0036673712504966,50.45,7.26931863329358e-08,0.01,0.0844879817242746,5.81545490663486e-07,0.08,3.82366160111242e-05,5.26,405.302505883982,0.0726931863329358,2.1517183154549e-05,2.96,7.99625049662294e-07,0.11,5.23390941597138e-06,0.72,0.0001906960357071,2.6233,8.72318235995229e-06,1.2,1.67194328565752e-06,0.23,1.29975417163289e-05,1.788,0.000808379504242,0.0009227656693061,11.1204301946494,12.6939774668818,6.21599436332934e-05,8.551,2.17788786253476e-05,2.996,0.000808379504242,11.1204301946494,0.0007591073701083,10.4426206691732,0.0047460822113061,65.2892306793248
0.64158976,-0.0038377135,0.8244611,-0.16488075,0.0074395835,2018-BeauchampRioux-MSc-UdeM,14686861,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5618719,4.7600410780564e-07,0.06,6.48952266975022e-05,8.18,0.0039920877841299,50.32,7.93340179676067e-08,0.01,0.099776011385414,5.55338125773247e-07,0.07,3.80803286244512e-05,4.8,399.308099308099,0.0793340179676067,2.43555435160552e-05,3.07,8.72674197643673e-07,0.11,8.72674197643673e-06,1.1,0.0002750669070972,3.4672,1.35661170724607e-05,1.71,2.61802259293102e-06,0.33,1.8429292373875e-05,2.323,0.0008968396871874,0.0007583475606934,11.3046043823676,9.55892037389417,9.0528047902836e-05,11.411,2.94249872641853e-05,3.709,0.0008968396871874,11.3046043823676,0.0008026007140364,10.1167284173632,0.005448414644049,68.6769028422806
1.1386343,-0.002134528,-0.11491394,-0.833477,-0.0007747095,2018-BeauchampRioux-MSc-UdeM,14687022,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5618739,4.96477398579792e-07,0.06,8.0925815968506e-05,9.78,0.0041695826857392,50.39,8.27462330966319e-08,0.01,0.0822622825712663,6.61969864773056e-07,0.08,3.4836164133682e-05,4.21,447.323405111693,0.0827462330966319,3.11953298774302e-05,3.77,9.10208564062951e-07,0.11,7.11617604631035e-06,0.86,0.0002333443773325,2.82,1.19982037990116e-05,1.45,2.31689452670569e-06,0.28,1.39344656534728e-05,1.684,0.0008276549955514,0.0008201881478613,10.0023283789231,9.91209046221463,6.93496179582872e-05,8.381,2.43025686604808e-05,2.937,0.0008276549955514,10.0023283789231,0.0011572016654937,13.9849467726509,0.0054418725274848,65.7658037572512
0.5893594,-0.005451498,1.4835942,-0.11066723,0.011194583,2018-BeauchampRioux-MSc-UdeM,14692556,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5619329,5.41792855538083e-07,0.06,6.13128914850598e-05,6.79,0.0045366121770388,50.24,9.02988092563472e-08,0.01,0.100399910132555,6.32091664794431e-07,0.07,3.58486272747699e-05,3.97,439.795159101851,0.0902988092563472,2.52836665917772e-05,2.8,7.22390474050778e-07,0.08,5.23733093686814e-06,0.58,0.0002378109440575,2.6336,1.22806380588632e-05,1.36,2.88956189620311e-06,0.32,1.59287099528197e-05,1.764,0.0008084605483968,0.0008808965279205,8.95316953850099,9.75535043236028,7.52098782296116e-05,8.329,2.53468757582567e-05,2.807,0.0008084605483968,8.95316953850099,0.0006722652826099,7.4448964293812,0.0066287589051085,73.4091507927897
0.6282357,-0.0038214088,0.81467927,-0.1911993,0.007505204,2018-BeauchampRioux-MSc-UdeM,14692909,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5619709,5.44690702455924e-07,0.06,6.09145768913209e-05,6.71,0.00457177062928,50.36,9.0781783742654e-08,0.01,0.0885152746523338,5.44690702455924e-07,0.06,3.98532030630251e-05,4.39,463.219197885259,0.090781783742654,2.18784098819796e-05,2.41,5.44690702455924e-07,0.06,6.26394307824313e-06,0.69,0.0002022164232867,2.2275,1.08030322653758e-05,1.19,1.99719924233839e-06,0.22,1.20104299891531e-05,1.323,0.0007894786690527,0.001017646215173,8.69644367520609,11.2098063424032,5.54404353316388e-05,6.107,1.75571969758293e-05,1.934,0.0007894786690527,8.69644367520609,0.000565356237511,6.22763966737799,0.0066774613808162,73.555080166142
0.42658722,-0.0034024082,1.0374023,-0.600008,0.0077937683,2018-BeauchampRioux-MSc-UdeM,14695620,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5620333,4.02245441302055e-07,0.05,5.02002310744965e-05,6.24,0.0040272813583161,50.06,8.0449088260411e-08,0.01,0.0944893755965239,4.82694529562466e-07,0.06,3.00075099211333e-05,3.73,433.218367484953,0.080449088260411,2.3088888330738e-05,2.87,8.0449088260411e-07,0.1,7.40131611995781e-06,0.92,0.0002252252674938,2.7996,1.21478123273221e-05,1.51,2.01122720651027e-06,0.25,1.14720399859346e-05,1.426,0.0008478158875945,0.0009067159984042,10.5385394157629,11.2706808493497,5.59201612498117e-05,6.951,1.90181644647612e-05,2.364,0.0008478158875945,10.5385394157629,0.0007334982413254,9.11754573216699,0.0055245344288696,68.6711875588562
-0.10310829,-0.0024268427,1.3230689,-0.3342228,0.008738201,2018-BeauchampRioux-MSc-UdeM,14695778,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.561982,5.97670504723978e-07,0.07,5.84009464616001e-05,6.84,0.00424089913852,49.67,8.5381500674854e-08,0.01,0.101411360871811,4.2690750337427e-07,0.05,4.46545248529487e-05,5.23,422.894400198077,0.085381500674854,2.30530051822106e-05,2.7,7.68433506073686e-07,0.09,1.55394331228234e-05,1.82,0.000208885841401,2.4465,1.13557395897556e-05,1.33,2.56144502024562e-06,0.3,1.07239164847617e-05,1.256,0.000878219785337,0.0009531248915814,10.285832157969,11.1631311706629,5.23132454634831e-05,6.127,1.69311515838236e-05,1.983,0.000878219785337,10.285832157969,0.0007509561898636,8.79530324400583,0.0059224685262716,69.3647743300423
2.4072542,-0.005456363,-0.008098602,-0.78696823,-0.001934615,2018-BeauchampRioux-MSc-UdeM,14698967,MSB_Tourbiere,-99,Populus,tremuloides,tree,broadleaf,45.5617825,2.30146801959527e-07,0.03,5.83805720970666e-05,7.61,0.0038096967284367,49.66,7.67156006531755e-08,0.01,0.0899090916476431,4.60293603919053e-07,0.06,4.59526447912521e-05,5.99,414.603090972954,0.0767156006531755,2.56997262188138e-05,3.35,7.67156006531755e-07,0.1,8.28528487054296e-06,1.08,0.0002156628965562,2.8112,1.22744961045081e-05,1.6,2.14803681828891e-06,0.28,1.23665548252919e-05,1.612,0.0007601463802108,0.0008243382024715,9.90862841115471,10.7453789770648,6.26382879333178e-05,8.165,2.07055406162921e-05,2.699,0.0007601463802108,9.90862841115471,0.000668722106393,8.71689852780123,0.0053791204859816,70.117687148149
-1.3623228,0.0064286995,-0.83679485,-0.727479,-0.006394854,2018-BeauchampRioux-MSc-UdeM,14771792,MSB_Tourbiere,-99,Betula,populifolia,tree,broadleaf,45.5619266,3.66146909637424e-07,0.05,4.29124178095061e-05,5.86,0.0036519492767236,49.87,7.32293819274848e-08,0.01,0.0918404408541553,4.39376291564909e-07,0.06,5.47023482998311e-05,7.47,406.832730308934,0.0732293819274848,1.72821341348864e-05,2.36,1.17167011083976e-06,0.16,3.44178095059178e-06,0.47,0.0002293104865677,3.1314,9.08044335900811e-06,1.24,1.17167011083976e-06,0.16,1.25002554950216e-05,1.707,0.0007755394028387,0.0005327081905826,10.5905496185492,7.27451436242051,5.99309261694535e-05,8.184,1.83366372346422e-05,2.504,0.0007755394028387,10.5905496185492,0.0006785784570048,9.26647800573869,0.005302734683704,72.4126647546339
-1.3701901,0.0072726873,-0.8021412,-0.6890459,-0.008410335,2018-BeauchampRioux-MSc-UdeM,14772000,MSB_Tourbiere,-99,Betula,populifolia,tree,broadleaf,45.5618878,2.49692089057319e-07,0.03,3.60388915206064e-05,4.33,0.0042222932259592,50.73,8.32306963524398e-08,0.01,0.100884257066162,4.16153481762199e-07,0.05,3.82861203221223e-05,4.6,426.767063395676,0.0832306963524398,1.59802936996684e-05,1.92,1.41492183799148e-06,0.17,4.91061108479395e-06,0.59,0.0002256550639507,2.7112,8.65599242065374e-06,1.04,9.98768356229278e-07,0.12,1.30422501184273e-05,1.567,0.0008413249595235,0.0006036378740385,10.1083493998532,7.25258709217626,6.32220369493133e-05,7.596,1.99254287067741e-05,2.394,0.0008413249595235,10.1083493998532,0.0007569970060836,9.09516607764655,0.0060845751820088,73.1049414298269
-0.9731857,0.0054453877,-0.68503475,0.6554928,-0.004347386,2018-BeauchampRioux-MSc-UdeM,14775030,MSB_Tourbiere,-99,Betula,populifolia,tree,broadleaf,45.562082,2.01109385400488e-07,0.03,2.84234598032689e-05,4.24,0.0034081337179202,50.84,0.0,0.0,0.0839878707196213,2.6814584720065e-07,0.04,2.71497670290658e-05,4.05,408.17796991804,0.0670364618001626,1.42117299016345e-05,2.12,1.27369277420309e-06,0.19,4.15626063161008e-06,0.62,0.0001665856075734,2.485,7.37401079801788e-06,1.1,8.71474003402113e-07,0.13,9.55939945270318e-06,1.426,0.0007294545179677,0.0004668349723416,10.8814591101526,6.96389636036121,4.61613075955919e-05,6.886,1.46742814880556e-05,2.189,0.0007294545179677,10.8814591101526,0.0006536132966997,9.75011626729676,0.0048283743623407,72.0260919607334
-1.1169083,0.006158698,-1.0782621,-0.13262367,-0.008188251,2018-BeauchampRioux-MSc-UdeM,14775079,MSB_Tourbiere,-99,Betula,populifolia,tree,broadleaf,45.562067,2.3154508513932e-07,0.03,4.06747532894738e-05,5.27,0.0038845547116873,50.33,0.0,0.0,0.0847523219814245,3.85908475232199e-07,0.05,2.90974990325078e-05,3.77,439.108297784505,0.0771816950464399,1.60537925696595e-05,2.08,1.929542376161e-06,0.25,2.54699593653252e-06,0.33,0.0001669517245549,2.1631,7.87253289473687e-06,1.02,1.77517898606812e-06,0.23,8.03461445433439e-06,1.041,0.0007975001337679,0.0005860151933339,10.3327626231597,7.59267068417333,4.04509263738392e-05,5.241,1.28970612422601e-05,1.671,0.0007975001337679,10.3327626231597,0.0007518586431753,9.74141138935857,0.0055449097978948,71.842291032329
-1.8490446,0.0072600823,-0.10861254,1.545269,-0.0023066597,2018-BeauchampRioux-MSc-UdeM,14779660,MSB_Tourbiere,-99,Betula,populifolia,tree,broadleaf,45.5620381,2.15062717402761e-07,0.03,4.50914830821123e-05,6.29,0.0036044511436702,50.28,7.16875724675871e-08,0.01,0.083999156740803,3.58437862337935e-07,0.05,3.51269105091177e-05,4.9,423.553590334434,0.0716875724675871,1.65598292400126e-05,2.31,2.2223147464952e-06,0.31,3.44100347844418e-06,0.48,0.0001553254632655,2.1667,7.88563297143458e-06,1.1,1.50543902181933e-06,0.21,1.0043428902709e-05,1.401,0.0007988569494972,0.0005584774059707,11.1435904718133,7.79043545132296,4.96221376620638e-05,6.922,1.60795225044798e-05,2.243,0.0007988569494972,11.1435904718133,0.0007040832628697,9.82155258762752,0.0050761513114624,70.8093625817438
