0,1,2,3,4,Species,dataset,LandCover,Tool,Sensor,Site,Longitude,Latitude,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
0.6728368,-0.0682888,0.002134954,0.9768131,0.0027923808,Epilobium tetragonum,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",4.635587,50.810271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.055860635,18.65403226,-99.0,-99.0,-99.0,-99.0,29.78528674,9.946462365,-99.0,-99.0,10.35193238,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,29.94560845,0.224370611,77.56293886,-99.0,-99.0,0.009243956,3.086915323,-99.0,-99.0,0.08714314,29.100474,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.33593655,0.30762434,0.0031995,-0.5340117,-0.004022189,Equisetum arvense,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.345583121,28.47644711,-99.0,-99.0,-99.0,-99.0,63.27106705,5.213608781,-99.0,-99.0,29.62961483,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,121.3575274,0.290569758,70.94302422,-99.0,-99.0,0.037284133,3.072255489,-99.0,-99.0,0.223376308,18.406465,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.5943992,-0.3047757,0.0037798132,-0.037113905,-0.0010930733,Equisetum palustre,1,Grassland,Proximal,ASD FieldSpec 3,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.181073296,17.72056452,-99.0,-99.0,-99.0,-99.0,47.90419839,4.688098455,-99.0,-99.0,46.31338702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,102.1825775,0.180752883,81.92471174,-99.0,-99.0,0.035063251,3.431431452,-99.0,-99.0,0.244742171,23.951458,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
0.31929636,-0.29549575,0.0025202585,0.9534724,0.0034317793,Eupatorium cannabinum,1,Grassland,Proximal,SVC HR-1024TM,"DeMatSpo, Belgium",5.430897,50.951474,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.069431934,17.71726908,-99.0,-99.0,-99.0,-99.0,38.23814723,9.757405616,-99.0,-99.0,12.20587454,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.18884664,0.243035236,75.69647636,-99.0,-99.0,0.015775557,4.025522088,-99.0,-99.0,0.108137476,27.593942,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
0.20464468,0.06017065,0.0022682003,-0.24861765,-0.0019835413,Festuca rubra,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.026577478,5.1888,-99.0,-99.0,-99.0,-99.0,27.09807274,5.290437276,-99.0,-99.0,11.42379067,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,51.22085628,0.309568713,69.04312872,-99.0,-99.0,0.009935002,1.93964,-99.0,-99.0,0.068468445,13.367298,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
0.8740635,0.2641008,0.0021482417,0.8783748,0.0010972959,Filipendula ulmaria,1,Grassland,Proximal,ASD FieldSpec 3,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.019997434,10.98283433,-99.0,-99.0,-99.0,-99.0,18.70853914,10.27495768,-99.0,-99.0,5.814839638,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.20789898,0.238459696,76.1540304,-99.0,-99.0,0.013819759,7.58998004,-99.0,-99.0,0.04669939,25.647874,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
0.52996826,0.005024433,0.003093862,1.7040899,0.0048944214,Filipendula ulmaria,1,Grassland,Proximal,ASD FieldSpec 4,"DoBeS, Belgium",4.635587,50.810271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.040435249,8.804204409,-99.0,-99.0,-99.0,-99.0,27.87120037,6.06856025,-99.0,-99.0,8.695349306,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.92720386,0.345627355,65.43726446,-99.0,-99.0,0.018198558,3.962478958,-99.0,-99.0,0.097272637,21.179743,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
0.60010624,0.3873999,0.0029272665,0.81903434,-0.000116367824,Glechoma hederacea,1,Grassland,Proximal,ASD FieldSpec 5,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031153235,12.94732673,-99.0,-99.0,-99.0,-99.0,22.82402641,9.485696376,-99.0,-99.0,10.99659417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.06151906,0.179526784,82.04732156,-99.0,-99.0,0.007203685,2.993861386,-99.0,-99.0,0.055788326,23.185704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
0.64691114,0.6256683,0.0040145945,1.8477533,0.0022510397,Glechoma hederacea,1,Grassland,Proximal,ASD FieldSpec 6,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02597282,11.99109312,-99.0,-99.0,-99.0,-99.0,23.92323637,11.04484439,-99.0,-99.0,10.43868029,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.66009365,0.171841547,82.81584534,-99.0,-99.0,0.005272961,2.434412955,-99.0,-99.0,0.049481011,22.84432,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
-0.2293663,1.051821,0.0048206653,0.087017536,-0.005909441,Glechoma hederacea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.030815905,11.95794769,-99.0,-99.0,-99.0,-99.0,22.080311,8.568146914,-99.0,-99.0,9.967703459,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.77022922,0.205426794,79.4573206,-99.0,-99.0,0.009610481,3.729295775,-99.0,-99.0,0.051511003,19.98857,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
-1.6686237,0.9360094,0.008667325,0.9609544,-0.003966986,Hieracium aurantiacum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.058461105,18.8062249,-99.0,-99.0,-99.0,-99.0,23.91327112,7.692607802,-99.0,-99.0,17.32206252,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.08603966,0.152153821,84.78461793,-99.0,-99.0,0.012774677,4.109457831,-99.0,-99.0,0.04747902,15.273422,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.0055594444,-0.17589068,0.002695417,0.12585902,1.7285347e-05,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.099728124,19.15416667,-99.0,-99.0,-99.0,-99.0,42.22470055,8.109838233,-99.0,-99.0,15.88236417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,52.06602072,0.246887496,75.31125039,-99.0,-99.0,0.024185286,4.645119048,-99.0,-99.0,0.119449766,22.941981,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
-0.49450302,0.45100093,0.005210339,0.50215864,-0.0028561475,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.095512046,17.68424951,-99.0,-99.0,-99.0,-99.0,28.70283793,5.314388783,-99.0,-99.0,20.79431837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,54.00966904,0.206180878,79.38191225,-99.0,-99.0,0.015804635,2.926260315,-99.0,-99.0,0.104529865,19.353917,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-1.1010778,0.9509704,0.006182471,-0.23730421,-0.007186263,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.010143739,4.47026087,-99.0,-99.0,-99.0,-99.0,16.20385481,7.140903102,-99.0,-99.0,8.571388333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.69160438,0.209321547,79.06784531,-99.0,-99.0,0.003581386,1.578286957,-99.0,-99.0,0.051424567,22.662376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
-0.89265966,0.43450785,0.006549362,1.1396916,-0.0010543293,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014333884,5.132539683,-99.0,-99.0,-99.0,-99.0,19.55188465,7.000951153,-99.0,-99.0,9.401716442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.92746903,0.229017614,77.09823857,-99.0,-99.0,0.005919792,2.119702381,-99.0,-99.0,0.069283518,24.808377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
-0.48726606,0.9900985,0.0059022196,0.36833668,-0.0056845974,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.012135445,4.216833667,-99.0,-99.0,-99.0,-99.0,17.60445922,6.117210835,-99.0,-99.0,9.342698097,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.77857195,0.235493161,76.4506839,-99.0,-99.0,0.00438853,1.52492986,-99.0,-99.0,0.052461011,18.229192,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.409657,1.1363287,0.0044581345,-0.2878126,-0.0064278306,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",4.589217,50.98496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.013458045,4.7024,-99.0,-99.0,-99.0,-99.0,19.09442534,6.671817992,-99.0,-99.0,10.72833457,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.61952374,0.210588076,78.94119245,-99.0,-99.0,0.004027397,1.40722,-99.0,-99.0,0.065789185,22.987519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.289963,787.4311,23.12,11.44659,787.4311,23.12,11.44659,551.49225,22.370667,231.0,264.0,404.0,177.0
-0.5510955,1.4274709,0.005827455,0.15681005,-0.0069194213,Holcus mollis,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.015446147,5.0750499,-99.0,-99.0,-99.0,-99.0,17.83742086,5.860736812,-99.0,-99.0,7.044038651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.43545792,0.301712051,69.8287949,-99.0,-99.0,0.00480534,1.578862275,-99.0,-99.0,0.076679497,25.194133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
0.0638423,0.9136548,0.0028245198,-0.39986634,-0.0048516537,Hypericum perforatum,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",4.665949,50.861312,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.038487761,9.71686747,-99.0,-99.0,-99.0,-99.0,23.32002101,5.887522373,-99.0,-99.0,10.27004831,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.609227,0.278331162,72.16688378,-99.0,-99.0,0.006999221,1.767068273,-99.0,-99.0,0.083543801,21.092005,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.3782978,-0.8996502,0.0036660149,1.6767111,0.007905585,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.103948973,20.85931864,-99.0,-99.0,-99.0,-99.0,32.53311774,6.528382599,-99.0,-99.0,16.94286654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,49.83335037,0.227277626,77.27223742,-99.0,-99.0,0.012409902,2.490280561,-99.0,-99.0,0.143695208,28.835149,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
-0.87268734,-0.8836545,0.004568461,1.4032598,0.0063147694,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.088800245,18.48772277,-99.0,-99.0,-99.0,-99.0,32.12775315,6.688821565,-99.0,-99.0,16.78391274,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.03200809,0.222503152,77.74968479,-99.0,-99.0,0.012150671,2.52970297,-99.0,-99.0,0.154691102,32.205837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
-0.51763153,-0.5291958,0.0037844204,0.56560874,0.00186376,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 5,"DoBeI, Belgium",4.642087,50.82296,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080374327,21.77323944,-99.0,-99.0,-99.0,-99.0,39.49312606,10.69860646,-99.0,-99.0,14.86925138,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.91427123,0.198884277,80.11157231,-99.0,-99.0,0.011323768,3.067585513,-99.0,-99.0,0.133302753,36.111441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.40446568,-0.73202467,0.003896918,1.5802095,0.0068227537,Impatiens glandulifera,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.100838479,20.98434959,-99.0,-99.0,-99.0,-99.0,26.58720846,5.532761734,-99.0,-99.0,18.31798941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.05413597,0.207816021,79.21839793,-99.0,-99.0,0.020236358,4.211158537,-99.0,-99.0,0.111962249,23.299191,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
0.25878716,0.0486207,0.0028497772,0.5276401,0.0003576614,Iris pseudacorus,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",4.635587,50.810271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.169020693,14.94567404,-99.0,-99.0,-99.0,-99.0,67.09652688,5.933018051,-99.0,-99.0,38.17283359,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.0900434,0.228548591,77.1451409,-99.0,-99.0,0.020829275,1.841830986,-99.0,-99.0,0.12825777,11.341208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-0.24865723,0.12597013,0.0026600622,-0.60292065,-0.0031971612,Juncus acutiflorus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.076870414,5.305325444,-99.0,-99.0,-99.0,-99.0,59.72068112,4.121711262,-99.0,-99.0,44.19384032,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,144.8929276,0.24690728,75.30927202,-99.0,-99.0,0.025496297,1.759664694,-99.0,-99.0,0.304616081,21.02353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
-0.08268976,-0.1468041,0.0028892476,0.0490036,-0.00062226644,Lysimachia vulgaris,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033010604,8.686653386,-99.0,-99.0,-99.0,-99.0,23.04243089,6.063554978,-99.0,-99.0,13.97507764,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.00152051,0.213789195,78.62108047,-99.0,-99.0,0.014046255,3.69623506,-99.0,-99.0,0.070097175,18.445887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
-0.22075891,-0.19890785,0.0036295457,0.6108656,0.0010419823,Mentha aquatica,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031958304,11.16332665,-99.0,-99.0,-99.0,-99.0,26.65785548,9.311831695,-99.0,-99.0,14.40893529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.62793954,0.16575028,83.42497202,-99.0,-99.0,0.008140834,2.843667335,-99.0,-99.0,0.068221396,23.830355,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
-0.10389185,0.21498346,0.004284041,0.914628,0.0001727622,Persicaria amphibia,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",4.589217,50.98496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.052550974,8.750996016,-99.0,-99.0,-99.0,-99.0,23.3681515,3.891357011,-99.0,-99.0,14.93050923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,60.0514202,0.286838081,71.31619194,-99.0,-99.0,0.016081579,2.677968127,-99.0,-99.0,0.137661677,22.923967,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.289963,787.4311,23.12,11.44659,787.4311,23.12,11.44659,551.49225,22.370667,231.0,264.0,404.0,177.0
-0.0020942688,0.32543206,0.003921657,0.56738234,-0.0012362916,Phalaris arundinacea,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.017747015,4.648096192,-99.0,-99.0,-99.0,-99.0,26.44842023,6.927069109,-99.0,-99.0,7.577363143,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.18125648,0.335055891,66.49441092,-99.0,-99.0,0.008804491,2.305971944,-99.0,-99.0,0.103517973,27.112249,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
0.076952934,-0.08181119,0.002938657,0.37797713,0.00020677038,Phragmites australis,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.035952413,4.533603239,-99.0,-99.0,-99.0,-99.0,41.09779798,5.182436854,-99.0,-99.0,10.35241479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,79.30207186,0.433756558,56.62434417,-99.0,-99.0,0.007446368,0.938987854,-99.0,-99.0,0.264273052,33.324861,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
